
100
x3_0	0.000000032617468	-0.000000010925953	0.000000021392890	-0.000000020243487	0.000001223587997	-0.000000431403410	0.000000737278463	-0.000000651383560	0.000009536055632	-0.000003370961504	0.000004960736020	-0.000004038445816	0.000084936010508	-0.000024841737303	0.000028750425731	-0.000021391587308	
x3_1	0.000003675959361	0.000003329376371	0.000005098539355	-0.000001386714310	0.000032998118220	0.000029816433950	0.000045620337509	-0.000012398365406	0.000094017797785	0.000084126955233	0.000128135980630	-0.000034767392628	0.000200077842571	0.000166658552475	0.000243261093151	-0.000066499373084	
x3_2	0.000003879914880	0.000003294609012	0.000005196863543	-0.000001322972812	0.000039928926537	0.000028685848560	0.000048490050826	-0.000010253960106	0.000140314140269	0.000077154610198	0.000143244671259	-0.000020733488251	0.000481655793217	0.000134024816000	0.000291306083187	0.000012543811778	
x3_3	0.000011326743099	-0.000007697330457	-0.000005209151662	-0.000008267311209	0.000113300816993	-0.000073523281937	-0.000048879363967	-0.000078460863877	0.000373713854884	-0.000225277190870	-0.000145560913786	-0.000238437298957	0.001037306104917	-0.000505630078851	-0.000301282961623	-0.000529287355845	
x3_4	0.000007577546150	0.000006863872731	0.000010507016167	-0.000002859176908	0.000067871231293	0.000061411195294	0.000093539866606	-0.000025570867442	0.000191487189015	0.000172399621476	0.000258000009169	-0.000071681731527	0.000380704985302	0.000328525475303	0.000446937160406	-0.000135557134175	
x3_5	0.000000051870047	0.000000024518295	0.000000040675593	0.000000016417291	0.000002047670225	0.000001006254844	0.000001131032957	0.000000565904890	0.000016314563835	0.000008123474910	0.000005425615569	0.000003862000916	0.000134504104658	0.000061515742805	0.000011257575431	0.000024556906755	
x3_6	0.000000033485639	0.000000028530215	0.000000043549598	-0.000000012880643	0.000001281636714	0.000000957764868	0.000001452268708	-0.000000506777646	0.000009712993246	0.000006151998386	0.000009260160151	-0.000003881371459	0.000069886185876	0.000031130055842	0.000046283481381	-0.000026441383590	
x3_7	0.000000002770883	0.000000001734197	0.000000000912425	-0.000000001213178	0.000000299491978	0.000000181152096	0.000000094263152	-0.000000129360345	0.000003670624604	0.000002093822006	0.000001067235089	-0.000001546542057	0.000038863185378	0.000018256190080	0.000008620270440	-0.000014936061119	
x3_8	0.000000249978188	0.000000051791143	-0.000000002277283	-0.000000022339830	0.000008307852757	0.000001608043371	-0.000000085208875	-0.000000729479679	0.000053729190019	0.000009360342337	-0.000000636410293	-0.000004650834873	0.000304967688728	0.000040213438572	-0.000004463206438	-0.000026958982032	
x3_9	0.000008108391732	-0.000002984489275	0.000000127130956	0.000013506794817	0.000084845244376	-0.000026746722252	0.000004000614006	0.000133641214892	0.000295138795408	-0.000074552789126	0.000023651430665	0.000429603590404	0.000891827858839	-0.000132930719693	0.000102331740504	0.001069958303802	
